	youtube_id	comment	like_num
730	PatriciaEgan	i want to learn how to make impeccable money   and lots of it  just a daydream thought  who s family   your s  wait a minute  did i just hear that joe biden called covid positive results will be considered a pre existing medical condition   shame will follow if that becomes true  no  another back peddling   no one wanted this pandemic that i know of   and no one can have an immediate answer to covid     young people have died because of covid     stop and work together   it s out of control  i m sick of being sick poor  and then i have to listen to these two  we can t close down the majority of businesses  we have to stay open   this pandemic isn t just about covid  it s also about the plague placed upon working people  businesses  and loosing life long and start up businesses because of covid  which brings me to how will either of you address homelessness  every president seems to be left a mess   that keeps getting bigger with every election     universal healthcare is the way to go  for all  then stop   fucci is trying to help and doesn t deserve recent events     really  hillary   don t use the past that has nothing to do with our present day pandemic	12
731	PatriciaFoster	i ll never believe trump had the virus  when i don t have to see donald trump or hear donald trump  i can stop depression med	8
732	PatrickTolman	they are brainwashing you	1
733	PaulPena	at least i could hear them talk	126
734	PedroBaltazarini	the moderator is now a moderator   not a participant   way better debate	0
735	PedroCorreia	love watching trump playing the accordion	0
736	Peter5	tired up cnn	0
737	PeterOwens	i don t give a damn who wins smg this country been f  ked up for decades due to the government incompetence	0
738	PhiliposA	1 56 30 who else though the screen froze	114
739	Phoenix	america has had 4 presidents in the past 28 years  odds are trump will get re elected	0
740	PilotDawn	peace agreement between israel and sudan just announced	28
741	Pinkunokumi	donald trump s healthcare  dontcare	4
742	PlankMilk	why cannot trump give us his plan for health care rather than saying every time that he has one  all we want to hear is his plan	1
743	Possum4prez	i m so sick of these two clowns	7
744	PradipArtyst	the last question s reply by trump was pathetic  people making lot of money don t live near chemical plants and oil refineries	1
745	Prarthana	biden  trump did         trump  no he did it	5
746	PratikPatel	finally he come out from basement and screw up	4
747	PresidentialSuite	obama care  if you remember in 2018 and pass years you had got penalized every tax year because you didnt have health care  not to mention how expensive the lower class working americans had to choose  to pay alot every month for health insurance policy  which didn t cover much of anything  or live without health insurance because you couldn t afford it and a large part of your tax return was taken because of this obamacare	1
748	PrettyIslandqueen	i feel like the us territories should vote tbh like puerto rico  u s virgin island  guam  and american samoa get the chance to vote because we american citizens as well and ik we got 14 islands other territories but those what i got so far	0
749	PricklyPeppy	all those years  now biden has some sort of a plan  hmmphh	6
750	PrincessHoney	who votes for who in the replies     biden    trump	13
751	ProfDinaReyes	same lead like clinton	0
752	ProfoundTugboat	can i change my vote   was trending on twitter after biden says he s going away from oil    lol	33
753	PuRgePhantom	joe biden is under my bed	0
754	Pusfilth	he clearly won that lol	0
755	PyroKineticGamer	come comrade  you too were sent here for a homework assignment  then rest here before venturing the rest of this comment section  full of adults arguing over two men speaking gibberish about the things they will  not  do for this country	0
756	Qorupt	took only 5 seconds to say  disease from china	221
757	Qqqqqq	trump2020	0
758	QutubAli	trump looks  very desperate and anxious   he wants the toy	0
759	QwerRew	hi  guys this track makes me crazy these sounds make me go beyond imagination  who is the author a dj	0
760	RGreen	please    is that how you start joe	0
761	RJTheHoustonKid	i m the least    person in this room	0
762	RONJAGRAFX	now hear this    it looks like the 2020 presidential election is over despite whatever the president is tweeting this sunday morning      we would like to draw everybody s attention to author ron brownstein s article in the recent atlantic magazine where he postulates that american voters have evolved down different fault lines in recent elections    there seems to be two major categories which meaningfully replace our old red vs blue and traditional  republican vs democrat   those who support the current president are members of a coalition of restoration who feel the need to roll back the laws regarding women s health  lgbt   q rights  voting rights and health care    opposing these people  regardless of geographic location  are members of the 21st century version of a coalition of transformation which recognizes a new age of acceptance of minorities  the rights of the citizenry  and  although minimally mentioned  are profoundly anti fascist    brownstein points out that what we are beginning to recognize is that it is that the set of goals of the coalition of restoration begins to look pretty ridiculous when oshkosh  wisconsin is telling ocean beach  california what to do    however   the typology readily explains the reason s  why the american right is willing to put up with liars like  kayleighmendasity   phony television economists like larry kudlow and daffy peter navarro  tea party rejects like mark matthews  and straight up threats to public health and well being the likes of  doctor  scott atlas    its no accident that the latest maps of expansion of covid 19 are in the jurisdictions who supported trump  those jurisdictions contribution only 30 to 33  to gross domestic product of the us    we wake up sunday to the same lies coming out of the white house and the same group of supporters lending hand  aid and comfort to ostensible fascists	0
