,youtube_id,comment,like_num
225,AngelPalacio,yore baby to die do you plus follow gods steps plus bent drunk kills you it is not ok to get drunk god dust not like it plus pray wen you eye on your plate pray with me please in jesse holly name please make trump the present please you are my dad god i love you god you are the best god please let trump win please i am beginning please in jesus holly name a man please vote for trump i no you trump looks like a bad person but he isn t he is trying to give school s bible and do you won t,1
226,AngelaDikosta,after he s out of office he will say those fools  i will never show my taxes,0
227,AngelaM,biden is a moron  go take your meds,0
228,AngelaPh,trump is a pathological liar  but he lies in such a beautiful way that he is almost  believable  they keep cutting trump off and letting biden talk  this isn t fair,0
229,AngelaRay,hi,0
230,AngelaTorres,i think joe biden will win joe biden  joe biden yay,0
231,AngelicaVilla,trump and chiinna         why the hating,0
232,AngelinaCollazo,biden 2020  where yall at,0
233,AngeliqueAronica,no one knows covid better than i do       donald trumpedia,0
234,Angelz8,look into operation warp speed for yourself   it  s much worse than we think   http   hoodmystic com multiplestreamsofinfo operation warp speed is using a cia linked contractor to keep covid 19 vaccine contracts secret,3
235,AngieJo,no more  the rich get richer and the poor get poorer,8
236,AngieMiddleton,god help our country,0
237,AnitaHamm,joe biden lies and he sniffs kids trump gets a lot of good in america and joe biden gives nothing to the world he gets want the sniff kids that  s why he smiles,0
238,AnnJohnson,i f there is any benifitable plan joe then it would be right to share it  l don t think at this time either of you can do anything  the job won t be a cure  neither sympathy so pointing fingers to score is absolutely pointless,0
239,Anna,small business is down  no money to tax  joe biden is wrong,1
240,AnnaDibba,trump asked more questions than the interviewer,0
241,AnnaMiklosSpasic,biden doesn t see red or blue states   but the spikes are happening to red states lmao,12
242,AnneMarie,if you suspect your partner of cheating  i can get any of her social media account password for you at affordable rate  email me on annem3780 gmail com,0
243,AnneRodriguez,flip is real  all you need to do is send the amount you want to flip to my cash app  then you will get the pay back  overall flip payment reward   as 10 times of the money you sent within couple of minutes if you are interested send me a message on snapchat gari stephen2020,0
244,AnnelievanNiekerk,black lives matter and the eff and hitler are the same thing,0
245,AnnetteHardy,trump is rude,2
246,AnnetteHarrison,trump clearly won  maga 2020,1
247,AnnetteMorrison,donald trump your a joke you have to go you cheated yourself in the way house you didn t win it you cheated against hillary clinton so are we going to be serious about anything let s be serious about everything you story you don t take the blame for anything it s always this is always dead talk to john and be real you re not for blacks your for the white people you have no respect for women in general you like the dog women out what race do it couldn t have been your mother you need to think he was at once a mother you don t understand you wouldn t understand it s not all about the money it s how you get sucked in and speak to people stimulus chase upn buddy of stimulus checks across seas and you going to think about americans and you won t americans to vote for you those who did it that s on them but i look at how the americas had to get unemployment to take care of their children their families it s all about you and nobody else you left when the covid 19 came out you had people taking lysol the clear the virus do you know a couple of people died because of they believe didn t you and you wouldn t wear a lot of america didn t vote for you or put you in well i m one of them i didn t vote for you i didn t vote you in at all you have no respect for women you like to put women down and  as a woman we deserve respect no matter what race you need to have respect old lord america duck trump your stop  lying it s been four years and you re taxes hasn t been paid yet prident donald trump is unfit to run americans,0
